n,margin,avg perceptron_error,svm_error
100,0.5014813858711941,0.9020640000000002,0.996
100,0.5037580541332044,0.921848,1.0
100,0.510780765170375,0.9047160000000002,0.9964
100,0.5157598702500276,0.941868,0.9972
100,0.5229509729017007,0.9110879999999999,0.9932
100,0.5262518867470128,0.9156599999999999,0.994
100,0.527486785096817,0.9034039999999999,0.9976
100,0.528332210575933,0.92244,0.9944
100,0.5283427952427385,0.9277960000000001,0.994
100,0.5301054328341867,0.9139800000000001,0.9964
100,0.5328360575782134,0.9145,0.9948
100,0.5420941674271567,0.916528,0.9956
100,0.5455819212922213,0.9046839999999999,0.9876
100,0.5508516129228319,0.9191079999999999,0.9928
100,0.5589278147361985,0.8960800000000002,0.9816
100,0.5623808221590213,0.9030080000000001,0.9968
100,0.5650727872472534,0.925336,0.9972
100,0.5791019330736332,0.925052,0.9932
100,0.5873328685678616,0.904044,0.9948
100,0.590344138610944,0.92484,0.9968
100,0.5954822636326723,0.9133119999999999,0.9828
100,0.6041346833565695,0.9207319999999999,0.9984
100,0.6071705128490652,0.9208279999999999,0.9928
100,0.6101619804153017,0.911196,0.9888
100,0.6108562635259925,0.908384,0.9984
100,0.6126714996488596,0.911208,0.9948
100,0.6177898454173949,0.9177439999999999,0.9956
100,0.6302313861010673,0.9278,0.9924
100,0.6314227252539312,0.9192199999999999,0.9996
100,0.6322469502577514,0.9178280000000001,1.0
100,0.6342389422518437,0.9100079999999998,0.9984
100,0.6378608213659919,0.9194919999999999,0.9988
100,0.6394610252698194,0.9217799999999998,0.998
100,0.6431275713409416,0.900888,0.9896
100,0.6471868438077581,0.9156320000000001,0.9952
100,0.6516634965540529,0.932552,0.9864
100,0.6522085491381241,0.9117839999999999,0.9968
100,0.6523498671118528,0.9127839999999998,0.9968
100,0.6545458763492881,0.917728,0.9908
100,0.6551917213714562,0.936744,0.9988
100,0.6553680022705766,0.9166919999999998,0.9908
100,0.6575528984156405,0.9130960000000001,0.9812
100,0.657850630521473,0.9155599999999999,0.996
100,0.665665822587429,0.9182200000000001,0.9956
100,0.6731224630709296,0.923804,0.9912
100,0.6733171596611724,0.9259,0.9928
100,0.6842386089795099,0.923364,0.9828
100,0.6862514338577389,0.9154039999999999,1.0
100,0.688885084845033,0.9116319999999999,0.9944
100,0.692724153205396,0.9283839999999999,0.9992
100,0.6949661015408862,0.9405799999999997,0.9952
100,0.27922051185241276,0.9555760000000001,0.9872
100,0.2792687836500035,0.9623480000000001,0.9788
100,0.2804325296430051,0.9418240000000001,0.9768
100,0.2809617722183966,0.94452,0.9876
100,0.2896745268207779,0.9272120000000001,0.9848
100,0.2980554512958347,0.961632,0.9848
100,0.3039845052626379,0.943828,0.9908
100,0.3080211719266236,0.9553119999999999,0.9904
100,0.315874007177101,0.9484359999999998,0.9932
100,0.32438609753617903,0.9397760000000001,0.9748
100,0.32796764926470967,0.943872,0.98
100,0.329004836486678,0.95316,0.9796
100,0.3301447032418788,0.9429319999999999,0.9944
100,0.33031360878946087,0.945536,0.9944
100,0.33287937472656504,0.924524,0.9784
100,0.3343509617370213,0.956092,0.9908
100,0.3656917187783731,0.9510599999999999,0.9808
100,0.36657171248142706,0.9301879999999998,0.9952
100,0.3696019679926498,0.9564479999999999,0.9956
100,0.3714353131705117,0.9218399999999999,0.9872
100,0.3761475608148194,0.9276039999999999,0.9976
100,0.38597083133125987,0.918408,0.9764
100,0.3932083133536157,0.9420080000000002,0.9932
100,0.3933790211727659,0.9266800000000001,0.9936
100,0.3961349812004321,0.9115440000000001,0.9932
100,0.4178234308012208,0.9352560000000001,0.9968
100,0.4226005648978813,0.9243039999999998,0.9936
100,0.4240829468556136,0.947932,0.9948
100,0.426117668985267,0.9134519999999999,0.9964
100,0.43692192155458004,0.933364,1.0
100,0.4394963249176403,0.9177120000000002,0.9928
100,0.44325325768265145,0.939316,0.9948
100,0.4487257542761835,0.939676,0.9952
100,0.4509392050250471,0.9040680000000001,0.9912
100,0.45223230583129165,0.9222039999999997,0.992
100,0.45538420600818114,0.9430959999999999,0.9924
100,0.4570476455626556,0.9142239999999999,0.9952
100,0.4593376605707516,0.9331919999999999,0.994
100,0.4605687867637966,0.937612,0.9964
100,0.46503382067442683,0.9451559999999998,0.9916
100,0.4671254728901659,0.9174319999999999,0.994
100,0.4764816269341995,0.9392840000000002,0.9948
100,0.4832046346119103,0.9120999999999999,0.9972
100,0.48364938763398785,0.9212199999999998,0.992
100,0.4880893146520815,0.9196480000000002,0.9912
100,0.4892901226934039,0.8971239999999999,0.9956
100,0.492110837650699,0.939772,0.9892
100,0.49490482459618707,0.904664,0.9936
100,0.49629307462848765,0.9226680000000002,0.9976
100,0.5015260876886398,0.91728,0.9724
100,0.5109409526250425,0.925192,0.9984
100,0.5208385029139797,0.9091960000000001,0.9992
100,0.5218058681009451,0.9341480000000001,0.9944
100,0.5255388484165792,0.9196080000000001,0.986
100,0.530740689716092,0.913252,0.9848
100,0.5433231902964826,0.9259280000000001,0.996
100,0.5460337556578674,0.9223399999999999,0.9988
100,0.5461354249161103,0.907556,0.996
100,0.5487426027666222,0.9106719999999998,0.9964
100,0.5500213918161536,0.9257519999999999,0.9904
100,0.5648051607711001,0.9041199999999999,0.986
100,0.5678870048954133,0.9102159999999999,0.9984
100,0.5694518817610695,0.9145119999999999,0.9864
100,0.5696710864767313,0.9136839999999999,0.9844
100,0.5727717306699046,0.9024400000000001,0.9924
100,0.5768421532329602,0.8975759999999998,0.9884
100,0.5848552229262863,0.9107600000000003,0.9904
100,0.5859730907152875,0.90932,0.9908
100,0.586298640010848,0.9125439999999998,0.9996
100,0.5872358783917724,0.909176,0.9972
100,0.5903624149472317,0.930104,0.9892
100,0.5918331806791816,0.8935639999999998,0.9972
100,0.5918817674134673,0.9208160000000001,1.0
100,0.5943536573572245,0.9016120000000002,0.9992
100,0.6030080975171931,0.920024,0.9968
100,0.6132023677095968,0.9147599999999998,0.9984
100,0.6202123908524623,0.899196,0.9896
100,0.6240080637307925,0.9257960000000002,0.9928
100,0.6243535701468069,0.9108879999999999,0.9964
100,0.6245221691769607,0.9104319999999998,0.9976
100,0.6282656501601422,0.935972,0.9908
100,0.6291659403181247,0.9056479999999999,0.9812
100,0.6360170069891289,0.9150560000000002,0.9924
100,0.6361475908829871,0.9219240000000001,0.9992
100,0.6418478306686156,0.907436,0.9868
100,0.6510142491131237,0.9031120000000001,0.996
100,0.6542820732938108,0.9199640000000002,0.9984
100,0.6592768421748553,0.924424,0.9952
100,0.6598197623022494,0.9266000000000001,0.9888
100,0.6620989902502277,0.9189800000000001,0.996
100,0.6672238904624481,0.9336199999999999,0.9964
100,0.6761817561408207,0.9180879999999998,0.9908
100,0.6781635791875316,0.9352519999999999,0.9996
100,0.6827697836219971,0.9216759999999999,0.9988
100,0.684370983198245,0.924812,0.9984
100,0.685242913344035,0.9223639999999999,0.998
100,0.6859879572804317,0.907312,0.9928
100,0.6867671669824953,0.914164,0.9856
100,0.702022433366929,0.9237839999999998,0.9988
100,0.7133220830671065,0.9293079999999999,0.9964
100,0.2807933174666483,0.9586679999999999,0.9812
100,0.283415886803092,0.9499600000000002,0.9796
100,0.2844282426602438,0.9565600000000001,0.99
100,0.29522459987061683,0.9366039999999998,0.9932
100,0.2953885480521351,0.94506,0.9932
100,0.29887407963019114,0.932928,0.9892
100,0.3014806039318188,0.9527159999999999,0.9864
100,0.3055423937931325,0.933484,0.9832
100,0.3073102411143579,0.937932,0.996
100,0.31014576852451353,0.9247759999999998,0.9744
100,0.3116325514696687,0.9325840000000001,0.9976
100,0.3150728789285736,0.954044,0.996
100,0.324473293994029,0.9410719999999999,0.9924
100,0.32784857636569414,0.940368,0.9704
100,0.3378581289323946,0.931212,0.9912
100,0.35353244937343026,0.949704,0.9804
100,0.36217636029580436,0.919,0.99
100,0.3801428890590429,0.9361959999999999,0.9888
100,0.38254319279410376,0.9379080000000001,0.9636
100,0.40176124066515423,0.9367760000000002,0.992
100,0.4046859788769007,0.9479039999999999,0.9968
100,0.41393040278821847,0.9427800000000001,0.9936
100,0.41798695986904855,0.9447439999999997,0.9952
100,0.4179935085880981,0.946752,0.9984
100,0.42027056920299566,0.9227239999999999,0.9856
100,0.4280159957982228,0.9444839999999999,0.9984
100,0.4348083658528681,0.9160280000000001,0.9928
100,0.44931426473000313,0.903304,0.9796
100,0.4528363805141518,0.9476359999999999,0.9832
100,0.4584471548966187,0.9238559999999998,0.9988
100,0.4639542010590868,0.9297120000000001,0.9892
100,0.4768906083877465,0.9292919999999999,0.992
100,0.47856841598706557,0.9283640000000001,0.998
100,0.4820710971188246,0.931372,0.9932
100,0.48400923219196595,0.8956919999999999,0.9932
100,0.48780135927836954,0.9181200000000002,0.992
100,0.5043895828843273,0.9310760000000002,0.9872
100,0.5075781068798801,0.930428,0.9952
100,0.5104721589003413,0.9262719999999999,0.9956
100,0.5240214938271691,0.894412,0.9864
100,0.5316558739544437,0.920076,0.9904
100,0.5397506442584775,0.9208240000000002,0.9936
100,0.5430293774083356,0.9141799999999999,0.9984
100,0.5521597931143525,0.914868,0.9916
100,0.5553285349432598,0.9154080000000002,0.9932
100,0.5602721026191241,0.912876,0.9988
100,0.567024192175823,0.9209639999999999,0.9964
100,0.5727687098572557,0.910316,0.9996
100,0.5770968667771715,0.914756,0.9924
100,0.5772439776576299,0.9144960000000001,0.9984
100,0.5821760432200168,0.9089519999999999,0.9952
100,0.5893989692001356,0.9193600000000001,0.9952
100,0.5946164637999557,0.9261840000000001,0.996
100,0.6008147472327611,0.908252,0.9972
100,0.6063975642020204,0.9243839999999999,0.998
100,0.6106861698873977,0.9185120000000002,0.9964
100,0.6117653825903056,0.9148280000000001,0.9936
100,0.6189612319792952,0.906408,0.9948
100,0.619153669284905,0.9028680000000001,0.9972
100,0.620708643879004,0.9185079999999999,0.9936
100,0.6211918818034503,0.9035360000000001,0.9988
100,0.6286906374167492,0.9204680000000001,0.9992
100,0.6369671606130799,0.9166640000000001,0.9932
100,0.6410936989736464,0.9197799999999999,0.998
100,0.6435864914087988,0.9188199999999999,0.9944
100,0.6473599302829715,0.9114840000000001,0.994
100,0.6478322369450755,0.9183120000000001,0.9992
100,0.6504374415739506,0.92778,0.9928
100,0.6514817228802348,0.918696,0.998
100,0.6546702749409626,0.9209080000000001,0.9992
100,0.6560231691532112,0.909452,0.998
100,0.6633056645292111,0.9165200000000001,0.994
100,0.6647274474595883,0.9338560000000001,0.992
100,0.6691989198690081,0.921984,0.9988
100,0.676796168862109,0.92106,0.9956
100,0.6785352934514207,0.9071279999999998,1.0
100,0.6826354960713642,0.9221359999999998,0.998
100,0.6855291911645027,0.917616,1.0
100,0.6887020355854059,0.922456,0.998
100,0.6898370992684318,0.9240119999999998,0.9996
100,0.6927342904029783,0.927376,0.9984
100,0.6949483035028812,0.9254640000000001,0.9984
100,0.6998574821519729,0.9286160000000001,0.9944
100,0.700309753229006,0.9300600000000001,0.9992
100,0.7133690525705677,0.9425960000000001,0.996
100,0.7165401548355211,0.9223920000000001,0.994
100,0.7192142073595912,0.9279120000000001,0.9988
100,0.7218832482948815,0.9300879999999999,0.9976
100,0.7232967870292393,0.9369479999999999,0.9876
100,0.7250240359987115,0.926888,0.9964
100,0.7269519612573998,0.919016,0.9956
100,0.7283246289663787,0.9316199999999999,0.9972
100,0.7302952737720185,0.9140360000000001,0.9948
100,0.7315399343627625,0.9217839999999999,0.9956
100,0.7331674701334299,0.9227719999999999,0.9992
100,0.7398770241046404,0.931448,0.996
100,0.7418987453458273,0.935372,0.9964
100,0.7456046114113295,0.9208759999999999,0.9992
100,0.756943950881925,0.931804,0.9984
100,0.7577887311893953,0.9405600000000001,0.9984
100,0.29783327972600226,0.9376880000000003,0.9904
100,0.298377199660492,0.944468,0.9852
100,0.30951004661576675,0.959616,0.9824
100,0.3168422959911037,0.940956,0.988
100,0.3208159205711509,0.9583320000000001,0.99
100,0.3284353159374313,0.945284,0.9928
100,0.3369811832987457,0.954464,0.9928
100,0.3420430817676416,0.9559239999999999,0.9784
100,0.34497849296151717,0.9520000000000001,0.994
100,0.34650006062987126,0.9452079999999999,0.9872
100,0.3494694236617986,0.936608,0.9824
100,0.3534483005344757,0.9441680000000002,0.9868
100,0.359564305390736,0.9371920000000001,0.9996
100,0.3658980472253991,0.9485520000000001,0.9896
100,0.36676048912823445,0.9452759999999998,0.9876
100,0.3784634091048677,0.945084,0.9852
100,0.38554982752744366,0.940688,0.9968
100,0.38704908050253695,0.9518679999999999,0.9968
100,0.39082660202025904,0.9536080000000001,0.9848
100,0.3913413391031064,0.9494119999999999,0.9872
100,0.40371265999085765,0.9433679999999999,0.9964
100,0.41112366348449353,0.9516480000000002,0.998
100,0.419769831989924,0.940532,0.9956
100,0.43058933859692794,0.9284,0.978
100,0.43180267049144977,0.94462,0.996
100,0.44103511027099573,0.90664,0.9808
100,0.444290744421584,0.9428759999999999,0.9888
100,0.45987609162832793,0.9369560000000001,0.9948
100,0.46283541355923646,0.9187519999999999,0.9872
100,0.46614479842316436,0.9375960000000001,0.996
100,0.4661755762782626,0.9340080000000001,0.9916
100,0.46770283648443134,0.9195199999999999,0.9936
100,0.47134614507996514,0.9284759999999999,0.9984
100,0.4729643989424038,0.9381199999999998,0.9932
100,0.49131952476793117,0.94072,0.998
100,0.4943533865503137,0.9313520000000001,0.9944
100,0.4949651655207966,0.9085239999999998,0.9968
100,0.4973473790651999,0.9408319999999999,0.9928
100,0.4977054614421588,0.906004,0.9888
100,0.5026703787628568,0.9285079999999999,0.9964
100,0.5099056366392305,0.9114599999999998,0.9948
100,0.5125442942563464,0.9260039999999999,0.9932
100,0.5249555749498397,0.9035919999999997,0.9884
100,0.5307239087585286,0.911532,0.9868
100,0.5359733613353211,0.9221039999999998,0.9972
100,0.5364280845909328,0.9239440000000001,0.992
100,0.5366496944071225,0.9222800000000001,0.9956
100,0.5388795163735599,0.9174840000000001,0.9904
100,0.5435520565721487,0.9060879999999999,0.9848
100,0.5437105924999726,0.909148,0.9964
100,0.5454398034463751,0.9352520000000001,0.9988
100,0.5461119328746521,0.933176,0.9768
100,0.5541941706033273,0.9260359999999999,0.9972
100,0.5579282573565341,0.909252,0.9956
100,0.5579590467669271,0.9042239999999999,0.9968
100,0.5609662457506034,0.92456,0.9908
100,0.5627736854476219,0.9187040000000002,0.9916
100,0.5677688864834829,0.922708,0.9904
100,0.5726184915553895,0.8950159999999999,0.9956
100,0.578474233763256,0.91744,0.996
100,0.5798365489539934,0.9206,0.9984
100,0.5818409202051141,0.919588,0.9972
100,0.5834809108640264,0.907536,0.994
100,0.5885827200790922,0.925888,0.9976
100,0.5936129316729746,0.914768,0.998
100,0.6005416968499601,0.912788,0.9944
100,0.6104243927184657,0.9273879999999997,0.992
100,0.6108586367952331,0.911216,0.992
100,0.6181988480796802,0.917932,0.9992
100,0.618382923082885,0.913504,0.9944
100,0.6262541188984003,0.9127360000000002,0.9968
100,0.6308813878671623,0.911476,0.9916
100,0.6369486050950219,0.914272,0.9876
100,0.6417685739387347,0.9209199999999998,0.9964
100,0.6457547610479463,0.9320360000000001,0.9916
100,0.6487006072747705,0.9034439999999999,0.9952
100,0.6538890349035469,0.9261600000000001,1.0
100,0.6555470831645123,0.9166359999999999,0.9984
100,0.659202087099092,0.929548,0.9892
100,0.6623739030458078,0.9236359999999999,0.9972
100,0.6674642585983914,0.9334799999999999,0.9988
100,0.6696136250056728,0.9168160000000001,0.9984
100,0.6713315644200616,0.9394479999999998,0.9908
100,0.6724941966852209,0.9323520000000002,0.9944
100,0.6742464897345931,0.9337719999999998,0.9952
100,0.6826289860501619,0.931868,0.9936
100,0.6826546475548176,0.9110800000000003,0.9908
100,0.6891137620104096,0.9097399999999999,0.9988
100,0.6896057539758108,0.910124,0.9976
100,0.6925535284817564,0.9287280000000001,0.9924
100,0.6939445522333335,0.93254,0.9984
100,0.6946390790135079,0.9284399999999999,0.9848
100,0.6987804470107686,0.9399319999999999,0.9968
100,0.7032719590752323,0.923276,0.9976
100,0.7051876644227008,0.932588,0.992
100,0.7053516677102948,0.9315120000000001,0.9912
100,0.7069154198890025,0.9345079999999999,0.988
100,0.7096743156786695,0.9235639999999999,0.9992
100,0.712895648414727,0.9331599999999999,0.9992
100,0.7191258101773581,0.9315080000000002,0.996
100,0.3000282840153426,0.9661640000000001,0.9824
100,0.3036587595400716,0.94304,0.9916
100,0.3121802316155195,0.9482280000000002,0.9828
100,0.3174153823655492,0.9512959999999999,0.9956
100,0.3223856749890429,0.926132,0.9788
100,0.32246667511171473,0.9351440000000001,0.99
100,0.3313972675967621,0.9353360000000001,0.9892
100,0.3340749311907916,0.9488520000000001,0.9928
100,0.34127136643719724,0.9518039999999999,0.9812
100,0.3533531427351774,0.9250440000000001,0.99
100,0.3606635202071686,0.941684,0.9832
100,0.3710336603645698,0.9387960000000001,0.9904
100,0.3739722026248696,0.9452280000000001,0.988
100,0.3825044616694371,0.9465879999999999,0.9924
100,0.38430991098905265,0.9349360000000001,0.9936
100,0.3854380183962202,0.9398479999999999,0.9988
100,0.3863135379395675,0.9496560000000003,0.9804
100,0.386709727393939,0.94918,0.9932
100,0.39420375756613124,0.948704,0.9832
100,0.4031713641354751,0.908312,0.9812
100,0.42015120502743,0.9424079999999998,0.986
100,0.4225009244434602,0.9275800000000001,0.988
100,0.4243804136699251,0.947464,0.9928
100,0.4255341015279596,0.9184319999999998,0.9924
100,0.43238979257806154,0.9416200000000002,0.9832
100,0.43326416050298744,0.9381560000000002,0.992
100,0.4355095914736848,0.9425679999999999,0.9928
100,0.4355807983629115,0.918384,0.9984
100,0.438553729958853,0.9217239999999998,0.9852
100,0.4395126179545002,0.9194119999999999,0.9944
100,0.4417087260686777,0.9210759999999999,0.9932
100,0.46079817952207774,0.9231240000000001,0.9652
100,0.4632600610053943,0.9380560000000001,0.9916
100,0.46329458540643925,0.912592,0.9908
100,0.4648031386708311,0.9268160000000001,0.9968
100,0.46514058856263446,0.9240999999999999,0.9892
100,0.4656756201044881,0.9104360000000001,0.9916
100,0.4799670116319647,0.9318120000000001,0.9824
100,0.4919551695826676,0.92448,0.99
100,0.49902398785533025,0.941204,0.9896
100,0.5036096795956082,0.9365680000000002,0.9976
100,0.5057594435603157,0.931364,0.9776
100,0.5059666660714326,0.9083999999999999,0.9972
100,0.5167224543114903,0.9100519999999999,0.982
100,0.5198451164133523,0.904204,0.9964
100,0.5253185782943691,0.909364,0.99
100,0.5255390139428417,0.92458,0.996
100,0.5266210262819802,0.9192039999999999,0.9924
100,0.537014435202904,0.9241439999999999,0.9972
100,0.5536165269358149,0.92676,0.9936
100,0.5699742934953608,0.9026999999999998,0.9956
100,0.5705052237270942,0.9045839999999999,0.9904
100,0.5713199637653956,0.89858,0.9984
100,0.5756198089049713,0.9131039999999999,0.998
100,0.5766794164591238,0.9119639999999998,0.9984
100,0.5812946122664079,0.9121720000000001,0.9968
100,0.5817343822243389,0.91432,0.9984
100,0.5902090778080775,0.919152,0.992
100,0.5904356299845427,0.9107520000000001,0.9984
100,0.5910898151330155,0.9116799999999999,0.9952
100,0.591106610018656,0.9079600000000001,0.998
100,0.5975111925540086,0.9309919999999998,0.9996
100,0.597642306029173,0.9060600000000001,0.988
100,0.5997302885577415,0.9168360000000001,0.9836
100,0.6014439717124009,0.8971640000000001,0.9936
100,0.6032734164740381,0.9178719999999998,0.9984
100,0.6077859323219529,0.913172,0.9904
100,0.6131293963705473,0.926724,0.9968
100,0.6161946971547604,0.915868,0.992
100,0.6167199873354129,0.907152,0.9968
100,0.6268969922414028,0.9201999999999999,0.9856
100,0.6278157359180098,0.9118920000000001,0.9876
100,0.6304619578329083,0.9171039999999999,0.9988
100,0.6314485502261032,0.9173080000000001,0.9948
100,0.6337888125938534,0.909632,0.9912
100,0.6347762878234209,0.906568,0.9956
100,0.6391977494347639,0.909712,0.996
100,0.6442284425855619,0.9043120000000002,0.9964
100,0.6449966712136439,0.9235080000000001,0.9956
100,0.6450673564928033,0.91904,0.998
100,0.6544202527447908,0.9313079999999999,0.9956
100,0.6706007796120564,0.9266040000000001,0.9968
100,0.6709555162773236,0.9079639999999999,0.9968
100,0.6715583836046857,0.91936,0.996
100,0.6758976635079689,0.9244319999999999,0.998
100,0.679732504102306,0.930692,0.9952
100,0.6852087650394766,0.933788,0.9904
100,0.6860709933378826,0.9198480000000002,0.9976
100,0.686191702182322,0.92072,0.996
100,0.6865944200582873,0.9213920000000003,0.9996
100,0.6874259462358066,0.9100280000000001,0.9972
100,0.6941645866597509,0.914684,0.9972
100,0.6942362974213262,0.9241199999999999,0.9992
100,0.6948547898400986,0.9220400000000002,0.9988
100,0.6949115993536445,0.9071560000000001,0.9976
100,0.7087880954153807,0.9246000000000001,0.998
100,0.7157784179573098,0.92536,0.9872
100,0.7177103322863431,0.932556,0.9944
100,0.7181818204035418,0.9128440000000001,0.9944
100,0.7186152724808142,0.9304719999999999,0.9984
100,0.3111994592865866,0.9333799999999998,0.9808
100,0.31187114854193065,0.952144,0.9736
100,0.3232347589943257,0.9399640000000001,0.9872
100,0.33387566922221845,0.9322400000000002,0.986
100,0.33644243736622936,0.9358119999999996,0.9792
100,0.34772026368919734,0.948108,0.99
100,0.3590286680022185,0.9433880000000002,0.9832
100,0.3604680971764796,0.9428759999999999,0.9956
100,0.362145525538287,0.942748,0.9876
100,0.3666292147177788,0.9469679999999999,0.9924
100,0.3711652039939579,0.9466240000000002,0.9844
100,0.37731643635720535,0.9255960000000001,0.9808
100,0.37778500302739276,0.950124,0.9912
100,0.3984230932296668,0.9400640000000001,0.9964
100,0.40324198725437543,0.9425999999999999,0.99
100,0.4107283493338579,0.9546879999999999,0.9988
100,0.4114852086741716,0.9403520000000001,0.9972
100,0.41357072729297994,0.9165720000000002,0.992
100,0.42678596189577894,0.9118919999999998,0.9856
100,0.4288756679254463,0.9128480000000002,0.992
100,0.44707991744510556,0.9442360000000002,0.9968
100,0.45660775346051763,0.927024,0.9972
100,0.4568552087054037,0.9261360000000001,0.9952
100,0.458970503902384,0.9325239999999999,0.9888
100,0.46117149778377925,0.93896,0.996
100,0.4639530151148247,0.941952,0.9956
100,0.47215552349258283,0.9328919999999999,0.9956
100,0.4776266827325763,0.9015919999999998,0.988
100,0.4786622858917783,0.9023399999999999,0.9844
100,0.4797173938375784,0.9465839999999999,0.9956
100,0.4809616684608879,0.912828,0.9876
100,0.4888052583398852,0.910256,0.9968
100,0.49644142239100736,0.9308039999999999,0.9916
100,0.5020623417925415,0.9316280000000002,0.9956
100,0.5036396966771798,0.9194760000000001,0.9988
100,0.5075607615748,0.9076000000000001,0.99
100,0.5152572982581572,0.9163640000000001,0.9956
100,0.5337910830233588,0.92932,0.9944
100,0.5382130565761849,0.9213919999999999,0.9988
100,0.5405610517416417,0.907432,0.9776
100,0.5430696199046884,0.908736,0.9868
100,0.544197210910002,0.9173680000000001,0.9972
100,0.544782319592097,0.8979680000000001,0.9984
100,0.5448088895005404,0.9183760000000001,0.9992
100,0.5506759687452807,0.9130519999999999,0.9932
100,0.5583725234776621,0.9138160000000001,0.9992
100,0.5702083095156056,0.9122,0.9892
100,0.5702234025510088,0.9173919999999999,0.9964
100,0.5715132852327469,0.9084599999999999,0.994
100,0.573241510650078,0.9197879999999999,0.9976
100,0.5741333477121308,0.9063519999999998,0.9948
100,0.5747626181275574,0.9006799999999999,0.9968
100,0.5754350709561724,0.916608,0.9904
100,0.5809129223903914,0.9100199999999999,0.9936
100,0.5810388464602351,0.8861600000000002,0.9912
100,0.5826541651019532,0.9102479999999998,0.9964
100,0.5837065236434468,0.9092720000000001,0.99
100,0.5860939670249286,0.914748,0.9968
100,0.6100337861256455,0.901648,0.9956
100,0.6106849513672986,0.9257920000000002,0.9956
100,0.6162987600731654,0.9177880000000002,0.9992
100,0.6241540534973944,0.923084,0.9944
100,0.6253111405938221,0.920784,0.9988
100,0.6259249164949885,0.930716,0.9972
100,0.6265597281692438,0.914824,0.9808
100,0.6296817289471698,0.9213640000000001,0.9932
100,0.6304118485111269,0.9170480000000001,0.9972
100,0.6325612634699528,0.9099879999999999,0.9984
100,0.637037219237463,0.894592,0.9936
100,0.6384523791890134,0.9172439999999998,0.9932
100,0.6391603261423644,0.9269800000000002,0.9868
100,0.6401944491337618,0.9144,0.9908
100,0.6410491913928895,0.9183680000000003,0.9976
100,0.6472169329484477,0.9105599999999999,0.9908
100,0.6476852998161332,0.912084,0.9952
100,0.6479422923690948,0.9230199999999997,0.9972
100,0.6504371667799348,0.9094960000000001,0.9972
100,0.6531720544408638,0.926216,0.9984
100,0.6641094335059262,0.9187680000000001,0.992
100,0.6657546308203894,0.923736,0.998
100,0.6672249105345573,0.9147280000000001,0.9964
100,0.6695961590018389,0.9281280000000001,1.0
100,0.6799831117500023,0.9091120000000003,0.9976
100,0.6843968589775689,0.9293560000000001,0.9848
100,0.6922168743872265,0.929344,0.9896
100,0.6922611712658844,0.9227000000000003,0.9952
100,0.6944166790172096,0.895632,0.9984
100,0.6959805449625934,0.9298160000000002,0.9992
100,0.7135966986990933,0.935972,0.9992
100,0.7160497972502856,0.9284319999999999,0.9976
100,0.7165456583861443,0.9361800000000001,0.9936
100,0.7167483702149038,0.9360200000000001,0.9868
100,0.7240043571502577,0.921796,0.9908
100,0.7298917665317833,0.934456,0.9956
100,0.73265430134118,0.92096,0.9976
100,0.7384676925764466,0.9190960000000001,0.9992
100,0.7485635198821241,0.9383439999999998,0.9892
100,0.7493245333542408,0.9249080000000001,0.9952
100,0.7547758584776971,0.934668,0.9972
100,0.7556260700439076,0.930296,0.9988
100,0.32071459095104216,0.956088,0.9936
100,0.3284239184895535,0.9523799999999999,0.9864
100,0.3294898528921796,0.935144,0.9884
100,0.33023423362471804,0.9397679999999999,0.9904
100,0.3588169806244963,0.9586999999999998,0.9916
100,0.3667802685827164,0.935208,0.994
100,0.3847146895906183,0.9368400000000001,0.9856
100,0.38556841700386935,0.9293519999999998,0.9952
100,0.3870369641789328,0.9504119999999997,0.986
100,0.39145013631427816,0.9443400000000001,0.9896
100,0.3934157299359703,0.9401839999999999,0.9976
100,0.39454097351022693,0.9356639999999998,0.9888
100,0.4154613395600634,0.9453879999999999,0.996
100,0.423761998681393,0.9396520000000002,0.974
100,0.43632840417959673,0.9459679999999999,0.9956
100,0.4377319182459001,0.9439,0.992
100,0.44696043753504444,0.921004,0.9892
100,0.45150183095373575,0.9400720000000001,0.998
100,0.46463049249939564,0.932076,0.9928
100,0.4671007039810365,0.947144,0.9948
100,0.471762293910709,0.9056239999999999,0.988
100,0.47634496855933983,0.9408200000000001,0.9976
100,0.4782506424940555,0.932508,0.998
100,0.48004971506389454,0.909964,0.9976
100,0.4883021184507064,0.9290440000000001,0.9968
100,0.48889720468558706,0.9237200000000001,0.99
100,0.4941125750352294,0.9386680000000002,0.9984
100,0.4982896397346665,0.93864,0.998
100,0.49879487050784216,0.9229999999999999,0.9964
100,0.4988405172629655,0.916956,0.9992
100,0.5050899635189015,0.934828,1.0
100,0.5194018257203112,0.916476,0.996
100,0.5246489304591471,0.9153959999999998,0.9984
100,0.5251109255920643,0.9229160000000001,0.9988
100,0.5317583837059218,0.9157519999999998,0.9872
100,0.5330960167095586,0.916556,0.9928
100,0.5369183697881302,0.928608,0.9984
100,0.5442939427426935,0.9099640000000001,0.9956
100,0.547354369222516,0.9296199999999999,0.9952
100,0.5643471151170345,0.894772,0.984
100,0.5784057162670616,0.9025479999999999,0.9932
100,0.5817330058786044,0.9090759999999999,0.9964
100,0.588385214482061,0.895024,0.996
100,0.5922661719107428,0.923024,0.9952
100,0.5940684274689656,0.9142359999999999,0.998
100,0.5959948319408566,0.9104160000000001,0.998
100,0.5983957361037142,0.907792,0.9912
100,0.6015060905885855,0.9134599999999999,0.9984
